Tritton | Lat: -31.397238, Lon: 146.722368 | Copper
Tropicana | Lat: -29.240461, Lon: 124.540300 | Gold
Tselentis | Lat: -26.264511, Lon: 30.029462 | Coal
Tshikondeni | Lat: -22.514513, Lon: 30.943148 | Coal
Tuhup | Lat: -0.514145, Lon: 114.829065 | Coal
Tujuh Bukit | Lat: -8.624341, Lon: 114.039460 | Gold
Tulawaka | Lat: -3.203934, Lon: 31.529474 | Gold
Tunnel Ridge Complex | Lat: 40.126252, Lon: -80.603576 | Coal
Tuscarawas | No coordinates. | Coal
Tusky | Lat: 40.324368, Lon: -81.491137 | Other mine
Tuticorin | Lat: 8.821015, Lon: 78.080212 | Processing
Tweefontein | Lat: -26.037662, Lon: 29.167777 | Coal
Twentymile | Lat: 40.409421, Lon: -107.039497 | Coal
Twin Creeks Operation | Lat: 41.217938, Lon: -117.206200 | Gold
Twistdraai Thubelisha | Lat: -26.462332, Lon: 29.288249 | Coal
Two Rivers | Lat: -24.935207, Lon: 30.104568 | Other (poly)-metallic
Tyrone | Lat: 32.643967, Lon: -108.367826 | Copper
U. S. Steel Kosice | Lat: 48.624314, Lon: 21.188045 | Processing
Ubuntu | Lat: -26.193602, Lon: 28.863406 | Coal
Uchucchacua | Lat: -10.623623, Lon: -76.690654 | Silver
Ulan | Lat: -32.277841, Lon: 149.772768 | Coal
Union Reefs | Lat: -13.820471, Lon: 131.831590 | Gold
United | Lat: -32.548362, Lon: 150.998348 | Coal
United Coal Company | No coordinates. | Coal
United Taconite | Lat: 47.474926, Lon: -92.536591 | Iron
Unki | Lat: -19.622660, Lon: 30.094857 | Other (poly)-metallic
Ural Steel | Lat: 51.210518, Lon: 58.350672 | Processing
Urals Works | Lat: 56.375979, Lon: 61.971907 | Processing
Urucum | Lat: -19.189124, Lon: -57.612898 | Iron
V.I. Lenina | Lat: 53.702332, Lon: 88.073219 | Coal
Vale New Caledonia | Lat: -22.336326, Lon: 166.912908 | Nickel
Vale Oman Pellet Operation | Lat: 24.506393, Lon: 56.591348 | Processing
Vale Tubarao | Lat: -20.286303, Lon: -40.239407 | Processing
Valesul | Lat: -22.899441, Lon: -43.651437 | Processing
Vargem Grande | Lat: -20.120338, Lon: -43.915016 | Iron
Vedanta Goa mines | Lat: 15.465759, Lon: 74.052008 | Iron
Veladero | Lat: -29.378722, Lon: -69.951861 | Gold
Ventanas | Lat: -32.764823, Lon: -71.482240 | Processing
Vergenoeg | Lat: -25.256941, Lon: 28.584204 | Other mine
Viking | Lat: 38.666839, Lon: -86.998704 | Coal
Vindex | Lat: 37.797612, Lon: -79.768902 | Coal
Vinogradovsky | Lat: 54.396442, Lon: 86.827261 | Coal
Vinton | Lat: 31.965069, Lon: -106.583490 | Processing
Viper | Lat: 39.971954, Lon: -89.530106 | Coal
Vizag | Lat: 17.695551, Lon: 83.216673 | Processing
Volgograd Aluminium Smelter | Lat: 48.832221, Lon: 44.596887 | Processing
Volkhov Aluminium Smelter | No coordinates. | Processing
Vorkutaugol | Lat: 67.591643, Lon: 63.630014 | Coal
VP-8 | No coordinates. | Coal
Vygenhoek | No coordinates. | Other mine
Wabush | Lat: 52.907694, Lon: -66.938413 | Iron
Wafi-Golpu | Lat: -6.862860, Lon: 146.452260 | Other mine
Wagerup Alumina Refinery | Lat: -32.904829, Lon: 115.919221 | Processing
Wahana Baratama | Lat: -3.725395, Lon: 115.309852 | Coal
Waifu | No coordinates. | Other mine
Waihi | Lat: -37.386548, Lon: 175.842042 | Gold
Wambo | Lat: -32.580517, Lon: 151.010544 | Coal
Warrick Aluminium Smelter | Lat: 37.919205, Lon: -87.330532 | Processing
Warrior Complex | Lat: 37.383893, Lon: -87.611866 | Coal
Watagan | Lat: -32.726731, Lon: 151.329707 | Coal
Weipa | Lat: -12.734623, Lon: 141.732319 | Aluminium
Wells | Lat: 37.939243, Lon: -81.683205 | Coal
Wenatchee Aluminium Smelter | Lat: 47.355599, Lon: -120.122856 | Processing
Wenyu | No coordinates. | Coal
Werris Creek | Lat: -31.385378, Lon: 150.633356 | Coal
West Elk | Lat: 38.928384, Lon: -107.444408 | Coal
West Wallsend | Lat: -32.936918, Lon: 151.577009 | Coal
Western Allegheny | Lat: 40.520192, Lon: -79.321048 | Coal
Western Coalfields Limited | Lat: 20.841398, Lon: 79.069272 | Coal
Western Range Project | Lat: 7.567059, Lon: -8.540207 | Iron
Westside | Lat: -32.948080, Lon: 151.573550 | Coal
Wetar | Lat: -7.706117, Lon: 126.329576 | Copper
Wharf | Lat: 44.347103, Lon: -103.845811 | Gold
Whim Creek | Lat: -20.837897, Lon: 117.833916 | Copper
Whitewood | Lat: 53.487519, Lon: -114.596402 | Coal
Wild Boar | Lat: 38.178449, Lon: -87.279735 | Coal
Wildcat Hills/Cottage Grove | Lat: 37.759536, Lon: -88.397841 | Coal
Wilkie Creek | Lat: -27.043779, Lon: 150.960211 | Coal
Wilpinjong | Lat: -32.319412, Lon: 149.865463 | Coal
Wiluna | Lat: -26.629213, Lon: 120.255726 | Gold
Windalco | Lat: 18.126787, Lon: -77.268815 | Aluminium
Windsor | No coordinates. | Coal
Wodgina | Lat: -21.176001, Lon: 118.677108 | Other (poly)-metallic
Worsley | Lat: -33.241397, Lon: 116.074663 | Other mine
Wulagen | No coordinates. | Zinc
Xiaoguan | No coordinates. | Aluminium
Xiaoyi | No coordinates. | Aluminium
Xinghua Technology | No coordinates. | Processing
Xinji Mining Area | Lat: 32.759015, Lon: 116.393339 | Coal
Xinjiang Jinbao | No coordinates. | Iron
Xuchang | No coordinates. | Aluminium
Yabulu | Lat: -19.205011, Lon: 146.612390 | Processing
Yakovlevskiy | Lat: 50.861272, Lon: 36.419306 | Iron
Yanacocha | Lat: -6.972950, Lon: -78.497925 | Gold
Yancoal International | Lat: -30.025523, Lon: 133.318763 | Coal
Yandi | Lat: -22.767476, Lon: 119.202604 | Iron
Yangcun | Lat: 35.468500, Lon: 116.801107 | Coal
Yangquan | No coordinates. | Aluminium
Yankuang metallurgic coke plant | No coordinates. | Processing
Yanzhou Shandong Area | Lat: 35.394904, Lon: 116.797504 | Coal
Yarrabee | Lat: -23.321279, Lon: 148.870961 | Coal
Yarwun | Lat: -23.828780, Lon: 151.153309 | Processing
Yatela | Lat: 14.084742, Lon: -11.754168 | Gold
Yauli | Lat: -11.682532, Lon: -76.091202 | Zinc
Yauricocha | Lat: -12.310500, Lon: -75.721900 | Zinc
Yenakiieve Steel | Lat: 48.222060, Lon: 38.218959 | Processing
Yilgarn Project | Lat: -30.459828, Lon: 119.992439 | Iron
Yintai Inner Mongolia | Lat: 39.482602, Lon: 110.523721 | Coal
Yixingzhai | Lat: 39.364159, Lon: 113.598869 | Gold
Yubileyno-Snegirikhinsky | No coordinates. | Copper
Yueyang | No coordinates. | Silver
Yunnan Huaxi | No coordinates. | Silver
Yuzhkuzbassugol | Lat: 53.772533, Lon: 87.404756 | Coal
Yuzhnaya | Lat: 55.600266, Lon: 86.095390 | Coal
Zafranal | Lat: -16.045942, Lon: -72.246918 | Other mine
Zaldivar | Lat: -24.201034, Lon: -69.064661 | Copper
Zaporizhia Coke | Lat: 47.865523, Lon: 35.145940 | Processing
Zaporizhstal | Lat: 47.864823, Lon: 35.158486 | Processing
Zaporozhye Alumina Refinery | Lat: 47.881671, Lon: 35.181731 | Processing
Zaragoza steel plant | Lat: 41.569458, Lon: -0.855299 | Processing
Zarechnaya | No coordinates. | Coal
Zawar | Lat: 24.362836, Lon: 73.721685 | Zinc
Zenica steel plant | Lat: 44.230103, Lon: 17.899108 | Processing
Zeravshan | Lat: 39.365228, Lon: 67.731045 | Gold
Zhaolou | Lat: 35.386540, Lon: 115.952645 | Coal
Zhengzhou Institute | No coordinates. | Processing
Zhezkazgan Annensky | Lat: 47.884368, Lon: 67.491546 | Copper
Zhezkazgan East and West | Lat: 47.872845, Lon: 67.485226 | Copper
Zhezkazgan North | Lat: 47.901495, Lon: 67.457043 | Copper
Zhezkazgan Smelter | Lat: 47.776592, Lon: 67.722518 | Processing
Zhezkazgan South and Stepnoy | Lat: 47.824324, Lon: 67.384717 | Copper
Zhezkazgan Zhomart | Lat: 47.869659, Lon: 67.444670 | Copper
Zhongzhou Aluminum | No coordinates. | Processing
Zhunge’er Mines | Lat: 39.761123, Lon: 111.253594 | Coal
Zibulo | Lat: -26.200061, Lon: 29.017396 | Coal
Zijinshan | Lat: 25.189795, Lon: 116.405437 | Gold
Zincor | Lat: -26.313343, Lon: 28.479646 | Processing
Zinkgruvan | Lat: 58.816437, Lon: 15.103457 | Zinc
Zondernaam | No coordinates. | Other mine
Zululand Anthracite Collieries | Lat: -28.221567, Lon: 31.673815 | Coal
Zunyi | No coordinates. | Aluminium
